,review,sentiment
395,a littl far centr breakfast quit expens,0
396,the shower didnt door floor got wet,0
397,the hotel situat littl far town,0
398,one gruff check member,0
399,it round good hotel,0
400,expens get train station airport,0
401,door bathroom,0
402,no neg,0
403,no neg,0
404,no neg,0
405,realli noth neg say hotel,0
406,no coffe tea room lobbi no one help bag tax hotel no handicap access at year old difficult lug two larg suit case oursidestair lobbi,0
407,room pretti small three us,0
408,noth realli,0
409,onli cab servic airport expens compar other pound plu tip,0
410,london hotel room small there littl storag would like drawer howev small storag,0
411,the room three peopl small side,0
412,room readi arriv travel leed london phone hour away reserv park rude receptionist girlfriend park fault someon taken space we arriv room readi given complimentari drink half hour later still readi told would minut just good enough stay night concert go,0
413,our room alloc expect bathroom small open bathroom door bang toilet we requir differ room extra cost night,0
414,the cook element breakfast could better continent select good,0
415,the room lot smaller advertis i request room top floor origin put nd floor they chang room top floor find room previou electr issu knew resolv caus loud knock nois onc report front desk i ask move room no assist offer second room slightli larger first much i thought breakfast good qualiti pretti overpr bed rather stiff entir uncomfort i find staff friendli they mean seem keen pleasant bad day mayb the gym worth call gym ha meager cardio equip real ventil tv,0
416,lower ground floor room l possibl smallest bathroom i ever stay aw view window inspir see rat trap outsid won go back,0
417,dimens room small but i singl room erl court london the space cost money tradit london hotel,0
418,squeaki floor difficult go bathroom night without wake husband also th floor window open outsid,0
419,no neg,0
420,not four day stay includ arriv check staff member speak us spoken first we guest recept area check not one singl welcom good morn hello four day and disgruntl ask special requir it nice properti indiffer attitud strike differ everi small hotel b b stay three week uk vacat we would recommend k k hotel georg would return,0
421,the hotel support call contract taxi expens unsaf paid credit card cashier mashin car instead call back offic tell credit card expir month secur mobil phone risk us the hotel improv taxi servic rais safeti requir contract taxi compani,0
422,the front desk staff inform regard citi happen tip fortun i could reli internet answer specif question addit i entir confid understood question i ask english,0
423,no neg,0
424,no neg,0
425,staff friendli did job seldom smile made one feel welcom,0
426,room size small hot our window small it good light we stay th floor i believ room use perhap convert larger room storag sinc light poor awkward size window breakfast ok start take thing away clean still,0
427,the room littl stuffi they ac yet probabl earli season shower sometim went hot cold,0
428,the shower temperatur chang time freez boil back,0
429,no neg,0
430,choic food bar good lot great place eat nearbi problem,0
431,the fact window open room hot stuffi bed hard necessari switch heat put aircon maximum cours noisi even fresh air essenti,0
432,the room small troubl fit suitcas the price fairli high even london standard breakfast extra,0
433,the room littl small decor date,0
434,air con seem set winter warmer easili resolv switch open window simpl,0
435,we need gluten free breakfast order beforehand serv safe the toast noth els the tabl set way cross contamin difficult avoid also bacon egg potato cake cook oven serv togeth potato cake gluten includ flour they seem idea exactli mean serv safe gluten free food,0
436,breakfast everyday much option good clean fit center one machin call fit center small room,0
437,breakfast crowd time select food ok great,0
438,room could updat said everyth function clean,0
439,bed soft bathroom wee bit small manoeuvr,0
440,the wifi kb fast today standard the power socket near bed loosen i charg phone,0
441,no neg,0
442,we put basement room certainli class star room how ever clean bed comfort,0
443,wifi ridicul slow fiddli connect use chrome breakfast coffe averag,0
444,we choos person take laundri clean th cost hotel go charg excess the room warm manag keep window drape open,0
445,not convinc solo travel treat consider other room locat hotel particular,0
446,top floor room small leav one suitcas car unabl fit room hot window open sub zero temperatur shower bath tub danger errat cold water rapidli displac scald water non slip mat sticker bath lethal combin elderli children second room key allow hotel secur call recept let us separ front desk staff dismiss,0
